employee_id,review_date,performance_rating,review_cycle,promotion_recommendation,goal_achievement_score,reviewer_id
E07611,2024-12-25,Meets Expectations,2024-H2,False,46.2,E00312
E07611,2025-06-02,Meets Expectations,2025-H1,False,83.6,E00312
E07612,2024-06-17,Outstanding,2024-H1,True,91.9,E06272
E07612,2024-12-01,Meets Expectations,2024-H2,False,60.5,E06272
E07612,2025-06-19,Below Expectations,2025-H1,False,63.3,E06272
E07613,2024-06-03,Below Expectations,2024-H1,False,42.6,E00473
E07613,2024-12-04,High Performer,2024-H2,False,78.0,E00473
E07613,2025-05-24,Meets Expectations,2025-H1,False,61.8,E00473
E07614,2024-06-06,High Performer,2024-H1,False,95.4,E06674
E07614,2024-12-06,Meets Expectations,2024-H2,False,71.1,E06674
E07614,2025-06-18,Meets Expectations,2025-H1,False,57.9,E06674
E07615,2024-06-19,High Performer,2024-H1,False,81.0,E02268
E07615,2024-11-17,Meets Expectations,2024-H2,False,71.8,E02268
E07615,2025-05-26,High Performer,2025-H1,False,63.6,E02268
E07616,2024-06-03,Below Expectations,2024-H1,False,42.3,E02863
E07616,2024-11-29,Meets Expectations,2024-H2,False,60.4,E02863
E07616,2025-06-08,High Performer,2025-H1,False,83.1,E02863
E07617,2024-06-09,Meets Expectations,2024-H1,False,46.7,E02613
E07617,2024-12-20,Below Expectations,2024-H2,False,51.6,E02613
E07617,2025-05-23,Meets Expectations,2025-H1,False,89.1,E02613
E07618,2024-06-18,Meets Expectations,2024-H1,False,44.9,E02718
E07618,2024-12-24,High Performer,2024-H2,True,70.1,E02718
E07618,2025-06-24,Meets Expectations,2025-H1,False,77.4,E02718
E07619,2024-06-29,Meets Expectations,2024-H1,False,55.9,E14382
E07619,2024-11-15,Meets Expectations,2024-H2,False,60.0,E14382
E07619,2025-06-06,Outstanding,2025-H1,True,85.0,E14382
E07620,2024-06-26,High Performer,2024-H1,False,80.8,E00976
E07620,2024-12-21,Meets Expectations,2024-H2,False,49.4,E00976
E07620,2025-06-06,High Performer,2025-H1,True,90.2,E00976
E07621,2024-05-23,Meets Expectations,2024-H1,False,52.7,E00026
E07621,2024-12-11,High Performer,2024-H2,False,79.4,E00026
E07621,2025-05-18,Meets Expectations,2025-H1,False,48.0,E00026
E07622,2024-05-30,High Performer,2024-H1,False,72.2,E08094
E07622,2024-12-29,Meets Expectations,2024-H2,False,63.2,E08094
E07622,2025-06-27,High Performer,2025-H1,False,75.7,E08094
E07623,2024-05-15,High Performer,2024-H1,False,84.0,E12483
E07623,2024-12-10,Meets Expectations,2024-H2,False,60.7,E12483
E07623,2025-06-09,Meets Expectations,2025-H1,False,64.5,E12483
E07624,2024-06-16,Meets Expectations,2024-H1,False,69.3,E02203
E07624,2024-12-19,Below Expectations,2024-H2,False,45.0,E02203
E07624,2025-06-01,High Performer,2025-H1,False,75.1,E02203
E07625,2024-06-22,Outstanding,2024-H1,False,82.3,E06357
E07625,2024-12-14,Meets Expectations,2024-H2,False,57.0,E06357
E07626,2024-06-07,Below Expectations,2024-H1,False,41.2,E06981
E07626,2024-12-27,Outstanding,2024-H2,False,80.2,E06981
E07626,2025-06-26,High Performer,2025-H1,True,72.6,E06981
E07627,2024-06-29,Meets Expectations,2024-H1,False,59.1,E01224
E07627,2024-12-24,High Performer,2024-H2,True,74.4,E01224
E07627,2025-06-12,Outstanding,2025-H1,False,84.3,E01224
E07628,2024-05-19,Meets Expectations,2024-H1,False,47.7,E10993
E07628,2024-11-27,Meets Expectations,2024-H2,False,69.2,E10993
E07628,2025-05-16,High Performer,2025-H1,True,61.1,E10993
E07629,2024-05-22,Meets Expectations,2024-H1,False,55.6,E04525
E07629,2024-12-07,High Performer,2024-H2,True,60.6,E04525
E07629,2025-06-07,Meets Expectations,2025-H1,False,61.5,E04525
E07630,2024-06-26,High Performer,2024-H1,False,84.8,E11739
E07630,2024-12-20,Unsatisfactory,2024-H2,False,14.8,E11739
E07630,2025-05-27,Meets Expectations,2025-H1,False,57.3,E11739
E07631,2024-05-14,High Performer,2024-H1,True,88.0,E03966
E07631,2024-12-16,Unsatisfactory,2024-H2,False,38.6,E03966
E07631,2025-06-19,Meets Expectations,2025-H1,False,65.0,E03966
E07632,2024-05-29,High Performer,2024-H1,True,82.0,E00241
E07632,2024-11-29,Meets Expectations,2024-H2,False,55.9,E00241
E07632,2025-05-17,Outstanding,2025-H1,False,86.4,E00241
E07633,2024-05-20,Meets Expectations,2024-H1,False,58.8,E12939
E07633,2024-11-26,High Performer,2024-H2,False,77.3,E12939
E07633,2025-06-29,Below Expectations,2025-H1,False,45.0,E12939
E07635,2024-06-27,Outstanding,2024-H1,False,87.5,E11133
E07635,2024-12-09,Meets Expectations,2024-H2,False,58.0,E11133
E07635,2025-06-01,High Performer,2025-H1,False,73.6,E11133
E07637,2024-06-01,Meets Expectations,2024-H1,False,62.8,E04449
E07637,2024-11-30,Below Expectations,2024-H2,False,41.8,E04449
E07637,2025-06-16,High Performer,2025-H1,True,79.7,E04449
E07639,2024-05-17,Unsatisfactory,2024-H1,False,46.1,E07114
E07639,2024-12-07,Outstanding,2024-H2,False,88.7,E07114
E07639,2025-06-19,Meets Expectations,2025-H1,False,67.9,E07114
E07640,2024-05-22,Outstanding,2024-H1,True,88.0,E00060
E07640,2024-12-25,Outstanding,2024-H2,True,86.8,E00060
E07640,2025-05-21,High Performer,2025-H1,True,74.2,E00060
E07641,2024-06-09,Meets Expectations,2024-H1,False,53.3,E07841
E07641,2024-12-16,High Performer,2024-H2,False,69.3,E07841
E07641,2025-05-31,Below Expectations,2025-H1,False,40.1,E07841
E07642,2024-06-06,High Performer,2024-H1,False,93.2,E11042
E07642,2024-11-15,Below Expectations,2024-H2,False,55.9,E11042
E07642,2025-06-27,High Performer,2025-H1,True,88.3,E11042
E07643,2024-06-09,Meets Expectations,2024-H1,False,47.8,E01086
E07643,2024-11-17,High Performer,2024-H2,False,90.8,E01086
E07643,2025-06-26,Meets Expectations,2025-H1,False,67.9,E01086
E07644,2024-06-08,Below Expectations,2024-H1,False,61.2,E02722
E07645,2024-06-20,Meets Expectations,2024-H1,False,47.9,E00672
E07645,2024-12-05,Meets Expectations,2024-H2,False,70.0,E00672
E07645,2025-06-14,Below Expectations,2025-H1,False,50.7,E00672
E07646,2024-06-06,Outstanding,2024-H1,False,86.0,E02364
E07646,2024-11-22,Outstanding,2024-H2,False,95.0,E02364
E07646,2025-05-16,High Performer,2025-H1,False,73.4,E02364
E07647,2024-06-10,Meets Expectations,2024-H1,False,66.7,E10049
E07647,2024-12-29,Meets Expectations,2024-H2,False,68.3,E10049
E07647,2025-06-20,Below Expectations,2025-H1,False,37.8,E10049
E07648,2024-05-17,Outstanding,2024-H1,False,86.0,E02667
E07648,2024-12-15,Outstanding,2024-H2,False,86.5,E02667
E07648,2025-06-16,Outstanding,2025-H1,False,96.6,E02667
E07649,2024-06-16,Meets Expectations,2024-H1,False,68.4,E13015
E07649,2024-11-15,Below Expectations,2024-H2,False,48.1,E13015
E07649,2025-06-18,Meets Expectations,2025-H1,False,55.5,E13015
E07651,2024-05-27,High Performer,2024-H1,True,79.5,E01296
E07651,2024-11-25,Meets Expectations,2024-H2,False,65.5,E01296
E07651,2025-06-18,Meets Expectations,2025-H1,False,68.3,E01296
E07652,2024-06-09,High Performer,2024-H1,False,86.3,E13720
E07652,2024-12-25,Meets Expectations,2024-H2,False,55.5,E13720
E07652,2025-05-17,Meets Expectations,2025-H1,False,58.6,E13720
E07653,2024-06-14,Outstanding,2024-H1,False,86.5,E03079
E07653,2024-11-20,Meets Expectations,2024-H2,False,63.1,E03079
E07653,2025-06-10,Meets Expectations,2025-H1,False,48.5,E03079
E07655,2024-06-21,High Performer,2024-H1,False,76.9,E05524
E07655,2024-12-24,Meets Expectations,2024-H2,False,56.5,E05524
E07655,2025-06-08,Below Expectations,2025-H1,False,55.7,E05524
E07656,2024-06-14,Meets Expectations,2024-H1,False,63.7,E01437
E07656,2024-11-30,High Performer,2024-H2,True,78.7,E01437
E07656,2025-06-01,Below Expectations,2025-H1,False,70.3,E01437
E07657,2024-06-24,Outstanding,2024-H1,True,89.3,E01818
E07657,2024-12-21,High Performer,2024-H2,False,74.9,E01818
E07657,2025-06-28,Below Expectations,2025-H1,False,42.0,E01818
E07658,2024-06-16,Meets Expectations,2024-H1,False,40.4,E02186
E07658,2024-12-17,Meets Expectations,2024-H2,False,65.7,E02186
E07658,2025-05-17,Meets Expectations,2025-H1,False,63.3,E02186
E07660,2024-06-03,High Performer,2024-H1,True,76.8,E01007
E07660,2024-12-02,Outstanding,2024-H2,False,79.7,E01007
E07660,2025-06-28,Meets Expectations,2025-H1,False,54.5,E01007
E07661,2024-06-09,High Performer,2024-H1,False,90.3,E00373
E07661,2024-12-20,Meets Expectations,2024-H2,False,63.8,E00373
E07661,2025-06-01,Meets Expectations,2025-H1,False,57.0,E00373
E07662,2024-06-19,Meets Expectations,2024-H1,False,45.8,E03128
E07662,2024-12-29,Meets Expectations,2024-H2,False,52.0,E03128
E07662,2025-06-03,High Performer,2025-H1,True,84.9,E03128
E07663,2024-05-30,Outstanding,2024-H1,False,84.8,E02259
E07663,2024-12-12,High Performer,2024-H2,False,74.8,E02259
E07663,2025-05-28,Meets Expectations,2025-H1,False,56.1,E02259
E07664,2024-05-27,High Performer,2024-H1,False,65.5,E00565
E07664,2024-12-11,Meets Expectations,2024-H2,False,81.4,E00565
E07664,2025-05-20,Outstanding,2025-H1,False,82.0,E00565
E07665,2024-06-14,Meets Expectations,2024-H1,False,62.3,E11339
E07665,2024-12-03,High Performer,2024-H2,False,76.0,E11339
E07665,2025-06-29,Below Expectations,2025-H1,False,59.5,E11339
E07666,2024-05-18,High Performer,2024-H1,False,79.4,E05799
E07666,2024-12-12,Meets Expectations,2024-H2,False,64.1,E05799
E07666,2025-06-10,Outstanding,2025-H1,False,78.5,E05799
E07667,2024-06-20,Meets Expectations,2024-H1,False,44.8,E02657
E07667,2024-12-24,Unsatisfactory,2024-H2,False,29.9,E02657
E07667,2025-06-28,Meets Expectations,2025-H1,False,69.1,E02657
E07668,2024-06-14,Meets Expectations,2024-H1,False,61.6,E00555
E07668,2024-12-15,Meets Expectations,2024-H2,False,72.3,E00555
E07668,2025-06-28,Meets Expectations,2025-H1,False,40.4,E00555
E07669,2024-06-27,Meets Expectations,2024-H1,False,59.7,E02830
E07669,2024-12-14,Below Expectations,2024-H2,False,44.8,E02830
E07669,2025-06-16,High Performer,2025-H1,True,80.3,E02830
E07670,2024-06-20,High Performer,2024-H1,False,90.0,E09858
E07670,2024-11-25,Outstanding,2024-H2,False,87.0,E09858
E07670,2025-06-21,High Performer,2025-H1,True,84.1,E09858
E07671,2024-05-22,Meets Expectations,2024-H1,False,67.7,E14150
E07671,2024-11-29,Meets Expectations,2024-H2,False,44.1,E14150
E07671,2025-05-16,High Performer,2025-H1,False,86.5,E14150
E07672,2024-06-08,High Performer,2024-H1,False,82.6,E04503
E07672,2024-11-20,High Performer,2024-H2,False,80.3,E04503
E07672,2025-05-30,High Performer,2025-H1,False,73.6,E04503
E07673,2024-05-25,High Performer,2024-H1,False,62.3,E08075
E07673,2024-12-09,High Performer,2024-H2,False,78.3,E08075
E07673,2025-05-15,Meets Expectations,2025-H1,False,46.0,E08075
E07674,2024-06-09,Meets Expectations,2024-H1,False,58.3,E00088
E07674,2024-11-30,High Performer,2024-H2,True,71.9,E00088
E07674,2025-06-04,Meets Expectations,2025-H1,False,67.8,E00088
E07675,2024-05-20,High Performer,2024-H1,False,66.8,E09001
E07675,2024-11-29,Meets Expectations,2024-H2,False,55.6,E09001
E07675,2025-06-11,Meets Expectations,2025-H1,False,61.2,E09001
E07676,2024-06-07,Outstanding,2024-H1,False,70.1,E11810
E07676,2024-11-15,Outstanding,2024-H2,False,75.0,E11810
E07676,2025-06-11,High Performer,2025-H1,False,72.5,E11810
E07677,2024-06-08,High Performer,2024-H1,False,91.5,E04695
E07677,2024-11-18,High Performer,2024-H2,True,78.5,E04695
E07677,2025-06-11,High Performer,2025-H1,True,85.6,E04695
E07678,2024-05-28,High Performer,2024-H1,True,57.3,E01064
E07678,2024-12-24,Meets Expectations,2024-H2,False,63.6,E01064
E07679,2024-05-15,Meets Expectations,2024-H1,False,68.6,E01347
E07679,2024-12-26,Outstanding,2024-H2,False,73.9,E01347
E07679,2025-06-22,High Performer,2025-H1,False,55.2,E01347
E07680,2024-05-26,Meets Expectations,2024-H1,False,66.1,E00780
E07680,2024-12-06,Meets Expectations,2024-H2,False,75.0,E00780
E07680,2025-06-16,Meets Expectations,2025-H1,False,78.0,E00780
E07681,2024-06-03,Outstanding,2024-H1,False,78.0,E09997
E07681,2024-11-23,Meets Expectations,2024-H2,False,64.0,E09997
E07681,2025-06-10,Meets Expectations,2025-H1,False,56.3,E09997
E07682,2024-06-08,Below Expectations,2024-H1,False,30.1,E01852
E07682,2024-12-05,Meets Expectations,2024-H2,False,72.1,E01852
E07682,2025-05-31,Unsatisfactory,2025-H1,False,27.1,E01852
E07684,2024-06-16,High Performer,2024-H1,False,72.0,E11772
E07684,2024-12-28,Meets Expectations,2024-H2,False,47.0,E11772
E07684,2025-06-08,High Performer,2025-H1,False,65.7,E11772
E07685,2024-06-27,Unsatisfactory,2024-H1,False,10.0,E07231
E07685,2024-11-13,Meets Expectations,2024-H2,False,69.7,E07231
E07685,2025-06-21,Meets Expectations,2025-H1,False,65.0,E07231
E07686,2024-06-03,High Performer,2024-H1,True,80.1,E14312
E07686,2024-12-21,High Performer,2024-H2,True,75.9,E14312
E07686,2025-06-19,Meets Expectations,2025-H1,False,55.0,E14312
E07687,2024-05-17,High Performer,2024-H1,False,77.2,E11426
E07687,2024-12-16,Outstanding,2024-H2,True,78.6,E11426
E07687,2025-05-22,Meets Expectations,2025-H1,False,52.5,E11426
E07688,2024-06-25,Below Expectations,2024-H1,False,49.2,E03326
E07688,2024-12-04,High Performer,2024-H2,False,72.7,E03326
E07688,2025-06-26,Meets Expectations,2025-H1,False,62.3,E03326
E07689,2024-06-16,Below Expectations,2024-H1,False,43.6,E00196
E07689,2024-12-12,Outstanding,2024-H2,False,91.0,E00196
E07689,2025-06-21,Meets Expectations,2025-H1,False,64.7,E00196
E07690,2024-06-28,High Performer,2024-H1,True,83.4,E08114
E07690,2024-12-29,Meets Expectations,2024-H2,False,73.7,E08114
E07690,2025-06-16,Outstanding,2025-H1,False,87.6,E08114
E07692,2024-05-28,Outstanding,2024-H1,False,94.5,E00013
E07692,2024-11-21,High Performer,2024-H2,False,85.0,E00013
E07692,2025-06-21,Meets Expectations,2025-H1,False,71.2,E00013
E07693,2024-06-09,Meets Expectations,2024-H1,False,56.6,E05773
E07693,2024-12-28,Meets Expectations,2024-H2,False,66.7,E05773
E07693,2025-06-08,High Performer,2025-H1,False,75.0,E05773
E07694,2024-06-06,High Performer,2024-H1,False,77.2,E02365
E07694,2024-12-11,Meets Expectations,2024-H2,False,55.6,E02365
E07694,2025-06-07,High Performer,2025-H1,False,82.0,E02365
E07695,2024-06-18,Meets Expectations,2024-H1,False,77.2,E01666
E07695,2024-11-17,High Performer,2024-H2,False,87.7,E01666
E07695,2025-06-22,Meets Expectations,2025-H1,False,67.2,E01666
E07696,2024-05-22,Outstanding,2024-H1,True,88.0,E00170
E07696,2024-11-19,High Performer,2024-H2,True,92.9,E00170
E07696,2025-06-19,Unsatisfactory,2025-H1,False,34.9,E00170
E07697,2024-05-17,Unsatisfactory,2024-H1,False,20.7,E09436
E07697,2024-11-17,Below Expectations,2024-H2,False,41.9,E09436
E07697,2025-05-22,Meets Expectations,2025-H1,False,57.2,E09436
E07698,2024-06-15,Meets Expectations,2024-H1,False,68.4,E13314
E07698,2024-12-01,Outstanding,2024-H2,False,86.9,E13314
E07699,2024-05-19,Meets Expectations,2024-H1,False,75.0,E05728
E07699,2024-12-18,Meets Expectations,2024-H2,False,50.1,E05728
E07699,2025-06-14,Below Expectations,2025-H1,False,32.1,E05728
E07700,2024-06-16,Below Expectations,2024-H1,False,41.3,E03289
E07700,2024-12-11,Meets Expectations,2024-H2,False,80.7,E03289
E07700,2025-06-06,Meets Expectations,2025-H1,False,44.7,E03289
E07702,2024-05-15,Meets Expectations,2024-H1,False,65.7,E08609
E07702,2024-12-28,High Performer,2024-H2,True,50.4,E08609
E07702,2025-06-27,Meets Expectations,2025-H1,False,75.5,E08609
E07703,2024-06-01,High Performer,2024-H1,False,81.1,E03358
E07703,2024-12-13,Meets Expectations,2024-H2,False,64.7,E03358
E07703,2025-06-27,Meets Expectations,2025-H1,False,78.3,E03358
E07704,2024-06-01,Meets Expectations,2024-H1,False,53.1,E11415
E07704,2024-12-20,Meets Expectations,2024-H2,False,68.2,E11415
E07704,2025-05-25,Meets Expectations,2025-H1,False,54.1,E11415
E07705,2024-06-13,High Performer,2024-H1,False,68.0,E05822
E07705,2024-12-01,High Performer,2024-H2,False,90.2,E05822
E07705,2025-05-19,Outstanding,2025-H1,True,96.7,E05822
E07707,2024-06-16,Meets Expectations,2024-H1,False,53.8,E01828
E07707,2024-12-23,Meets Expectations,2024-H2,False,58.1,E01828
E07707,2025-05-27,Below Expectations,2025-H1,False,33.4,E01828
E07708,2024-05-30,Meets Expectations,2024-H1,False,50.2,E01998
E07708,2024-11-16,High Performer,2024-H2,False,90.0,E01998
E07708,2025-06-20,Outstanding,2025-H1,False,85.0,E01998
E07709,2024-06-25,High Performer,2024-H1,False,72.1,E00181
E07709,2024-11-25,Meets Expectations,2024-H2,False,65.3,E00181
E07709,2025-06-22,Below Expectations,2025-H1,False,50.9,E00181
E07711,2024-05-16,Meets Expectations,2024-H1,False,65.4,E01477
E07712,2024-06-26,Below Expectations,2024-H1,False,50.6,E00315
E07712,2024-11-19,Meets Expectations,2024-H2,False,83.3,E00315
E07712,2025-05-23,Meets Expectations,2025-H1,False,52.5,E00315
E07713,2024-05-24,Meets Expectations,2024-H1,False,65.0,E00461
E07713,2024-12-05,Meets Expectations,2024-H2,False,71.2,E00461
E07713,2025-05-20,Unsatisfactory,2025-H1,False,26.8,E00461
E07714,2024-05-23,Outstanding,2024-H1,False,79.5,E01478
E07714,2024-12-30,High Performer,2024-H2,False,86.8,E01478
E07714,2025-06-23,Meets Expectations,2025-H1,False,63.3,E01478
E07715,2024-06-28,Meets Expectations,2024-H1,False,68.8,E01035
E07715,2024-11-19,High Performer,2024-H2,False,78.0,E01035
E07715,2025-06-23,Unsatisfactory,2025-H1,False,12.3,E01035
E07717,2024-05-15,Outstanding,2024-H1,False,88.0,E10628
E07717,2024-12-15,High Performer,2024-H2,False,85.4,E10628
E07717,2025-06-01,Meets Expectations,2025-H1,False,61.6,E10628
E07718,2024-06-11,Meets Expectations,2024-H1,False,68.1,E00181
E07718,2024-12-09,Outstanding,2024-H2,False,62.2,E00181
E07718,2025-06-28,High Performer,2025-H1,False,68.5,E00181
E07719,2024-05-19,Meets Expectations,2024-H1,False,66.8,E03578
E07719,2024-12-18,Meets Expectations,2024-H2,False,57.7,E03578
E07719,2025-06-09,Below Expectations,2025-H1,False,40.1,E03578
E07720,2024-06-12,Below Expectations,2024-H1,False,40.9,E08076
E07720,2024-12-04,Meets Expectations,2024-H2,False,61.6,E08076
E07720,2025-06-15,High Performer,2025-H1,True,68.8,E08076
E07721,2024-06-01,High Performer,2024-H1,False,76.3,E02617
E07721,2024-12-06,Meets Expectations,2024-H2,False,59.8,E02617
E07721,2025-06-17,Meets Expectations,2025-H1,False,69.2,E02617
E07722,2024-06-13,Meets Expectations,2024-H1,False,55.4,E03348
E07722,2024-11-17,Outstanding,2024-H2,True,87.6,E03348
E07722,2025-06-14,High Performer,2025-H1,False,72.2,E03348
E07723,2024-06-14,Meets Expectations,2024-H1,False,65.7,E09597
E07723,2024-11-16,Unsatisfactory,2024-H2,False,29.0,E09597
E07723,2025-06-12,Outstanding,2025-H1,False,77.5,E09597
E07724,2024-06-24,Meets Expectations,2024-H1,False,70.6,E14077
E07724,2024-12-14,Outstanding,2024-H2,False,100.0,E14077
E07724,2025-06-16,Below Expectations,2025-H1,False,44.6,E14077
E07725,2024-06-28,Unsatisfactory,2024-H1,False,15.0,E11862
E07725,2024-11-23,Meets Expectations,2024-H2,False,53.7,E11862
E07725,2025-06-07,Meets Expectations,2025-H1,False,58.3,E11862
E07726,2024-05-17,Meets Expectations,2024-H1,False,80.4,E02903
E07726,2024-12-29,Outstanding,2024-H2,False,97.4,E02903
E07726,2025-06-23,High Performer,2025-H1,False,83.5,E02903
E07727,2024-05-18,Meets Expectations,2024-H1,False,58.2,E02281
E07727,2024-11-18,Meets Expectations,2024-H2,False,57.1,E02281
E07727,2025-05-15,Outstanding,2025-H1,True,73.6,E02281
E07728,2024-06-20,Outstanding,2024-H1,False,88.0,E02603
E07728,2024-12-16,Outstanding,2024-H2,False,80.5,E02603
E07728,2025-05-25,Meets Expectations,2025-H1,False,70.9,E02603
E07729,2024-05-23,High Performer,2024-H1,False,76.4,E03328
E07729,2024-12-07,Unsatisfactory,2024-H2,False,13.5,E03328
E07729,2025-06-26,Meets Expectations,2025-H1,False,57.6,E03328
E07730,2024-06-25,Outstanding,2024-H1,True,86.7,E14229
E07730,2024-12-01,High Performer,2024-H2,False,87.1,E14229
E07730,2025-06-24,Outstanding,2025-H1,False,81.6,E14229
E07731,2024-06-06,Meets Expectations,2024-H1,False,60.9,E00119
E07731,2024-11-13,Below Expectations,2024-H2,False,48.3,E00119
E07731,2025-06-27,High Performer,2025-H1,True,73.8,E00119
E07732,2024-05-17,Meets Expectations,2024-H1,False,58.6,E14290
E07732,2024-12-19,Below Expectations,2024-H2,False,39.9,E14290
E07732,2025-05-16,Meets Expectations,2025-H1,False,64.0,E14290
E07733,2024-06-01,Meets Expectations,2024-H1,False,62.6,E01120
E07733,2024-12-13,Meets Expectations,2024-H2,False,70.2,E01120
E07733,2025-05-19,High Performer,2025-H1,False,65.7,E01120
E07734,2024-05-27,Meets Expectations,2024-H1,False,73.9,E12800
E07734,2024-11-28,Meets Expectations,2024-H2,False,58.3,E12800
E07734,2025-05-31,Outstanding,2025-H1,False,84.8,E12800
E07735,2024-06-29,Meets Expectations,2024-H1,False,63.6,E14217
E07735,2024-12-05,High Performer,2024-H2,True,72.4,E14217
E07735,2025-06-26,Meets Expectations,2025-H1,False,68.4,E14217
E07736,2024-06-06,High Performer,2024-H1,False,67.2,E03302
E07736,2024-11-26,Meets Expectations,2024-H2,False,64.1,E03302
E07736,2025-05-22,Meets Expectations,2025-H1,False,65.4,E03302
E07737,2024-05-20,Outstanding,2024-H1,False,76.9,E02768
E07737,2024-12-17,High Performer,2024-H2,True,79.0,E02768
E07737,2025-05-19,Outstanding,2025-H1,False,90.5,E02768
E07738,2024-06-11,Below Expectations,2024-H1,False,41.5,E00658
E07738,2024-11-26,Meets Expectations,2024-H2,False,68.2,E00658
E07738,2025-06-06,Meets Expectations,2025-H1,False,62.4,E00658
E07739,2024-06-21,High Performer,2024-H1,False,70.5,E03014
E07739,2024-12-15,Meets Expectations,2024-H2,False,86.7,E03014
E07739,2025-06-26,Meets Expectations,2025-H1,False,65.6,E03014
E07740,2024-06-20,Below Expectations,2024-H1,False,57.7,E06847
E07740,2024-12-29,Below Expectations,2024-H2,False,43.7,E06847
E07740,2025-05-29,Meets Expectations,2025-H1,False,57.9,E06847
E07741,2024-06-27,Meets Expectations,2024-H1,False,58.0,E00512
E07741,2024-11-30,Meets Expectations,2024-H2,False,78.3,E00512
E07741,2025-06-02,Meets Expectations,2025-H1,False,42.2,E00512
E07742,2024-06-03,Below Expectations,2024-H1,False,19.6,E00392
E07742,2024-11-25,Below Expectations,2024-H2,False,55.0,E00392
E07742,2025-05-29,High Performer,2025-H1,False,70.6,E00392
E07743,2024-05-28,Meets Expectations,2024-H1,False,64.2,E01811
E07743,2024-12-02,Meets Expectations,2024-H2,False,49.8,E01811
E07743,2025-05-31,Outstanding,2025-H1,False,90.2,E01811
E07744,2024-05-23,High Performer,2024-H1,True,81.9,E10466
E07744,2024-11-27,Meets Expectations,2024-H2,False,64.0,E10466
E07744,2025-06-09,Outstanding,2025-H1,True,93.3,E10466
E07745,2024-06-04,High Performer,2024-H1,False,79.2,E05839
E07745,2024-11-15,High Performer,2024-H2,False,52.6,E05839
E07745,2025-06-07,High Performer,2025-H1,False,79.7,E05839
E07746,2024-06-14,High Performer,2024-H1,False,83.0,E01017
E07746,2024-12-19,Outstanding,2024-H2,False,72.4,E01017
E07746,2025-05-25,High Performer,2025-H1,True,81.0,E01017
E07747,2024-06-28,High Performer,2024-H1,False,80.4,E01353
E07747,2024-12-22,Unsatisfactory,2024-H2,False,34.8,E01353
E07747,2025-05-18,High Performer,2025-H1,True,56.5,E01353
E07748,2024-06-23,Meets Expectations,2024-H1,False,53.3,E08340
E07748,2024-12-11,Meets Expectations,2024-H2,False,66.6,E08340
E07748,2025-05-25,High Performer,2025-H1,False,66.5,E08340
E07749,2024-06-28,High Performer,2024-H1,False,69.2,E11191
E07749,2024-12-08,Outstanding,2024-H2,False,94.0,E11191
E07749,2025-05-17,Below Expectations,2025-H1,False,31.8,E11191
E07750,2024-06-04,High Performer,2024-H1,True,86.0,E01885
E07750,2024-12-06,Below Expectations,2024-H2,False,48.2,E01885
E07750,2025-06-20,Meets Expectations,2025-H1,False,68.1,E01885
E07751,2024-06-28,Meets Expectations,2024-H1,False,69.3,E06378
E07751,2024-12-19,High Performer,2024-H2,True,80.3,E06378
E07751,2025-05-22,High Performer,2025-H1,True,85.4,E06378
E07752,2024-05-17,Meets Expectations,2024-H1,False,87.9,E04166
E07752,2024-12-29,Meets Expectations,2024-H2,False,62.9,E04166
E07752,2025-06-03,High Performer,2025-H1,False,78.2,E04166
E07753,2024-06-19,Meets Expectations,2024-H1,False,67.0,E04799
E07753,2024-12-13,Outstanding,2024-H2,False,90.7,E04799
E07753,2025-06-22,Outstanding,2025-H1,True,79.8,E04799
E07754,2024-06-04,Outstanding,2024-H1,False,94.0,E01237
E07754,2024-11-20,High Performer,2024-H2,False,66.0,E01237
E07754,2025-05-16,Unsatisfactory,2025-H1,False,21.9,E01237
E07755,2024-06-10,High Performer,2024-H1,True,78.7,E00684
E07755,2024-11-15,High Performer,2024-H2,True,79.8,E00684
E07755,2025-06-18,High Performer,2025-H1,False,64.8,E00684
E07756,2024-06-03,Meets Expectations,2024-H1,False,77.7,E02410
E07756,2024-11-29,High Performer,2024-H2,True,82.9,E02410
E07756,2025-06-08,High Performer,2025-H1,True,82.9,E02410
E07758,2024-05-25,Meets Expectations,2024-H1,False,70.0,E00960
E07758,2024-12-20,High Performer,2024-H2,False,84.5,E00960
E07758,2025-06-09,Below Expectations,2025-H1,False,67.9,E00960
E07759,2024-06-12,Meets Expectations,2024-H1,False,60.5,E02562
E07759,2024-12-07,Meets Expectations,2024-H2,False,68.8,E02562
E07759,2025-06-26,High Performer,2025-H1,True,86.4,E02562
E07760,2024-06-25,Meets Expectations,2024-H1,False,48.1,E02725
E07760,2024-12-14,Below Expectations,2024-H2,False,40.3,E02725
E07760,2025-06-14,Meets Expectations,2025-H1,False,62.0,E02725
E07761,2024-06-15,Meets Expectations,2024-H1,False,62.1,E11133
E07761,2024-12-08,Outstanding,2024-H2,True,78.5,E11133
E07761,2025-05-30,Meets Expectations,2025-H1,False,66.9,E11133
E07762,2024-06-29,Meets Expectations,2024-H1,False,76.3,E11344
E07762,2024-12-12,Meets Expectations,2024-H2,False,63.8,E11344
E07762,2025-05-23,High Performer,2025-H1,True,79.9,E11344
E07763,2024-05-17,Outstanding,2024-H1,False,83.7,E01037
E07763,2024-11-20,Meets Expectations,2024-H2,False,55.0,E01037
E07763,2025-06-22,Meets Expectations,2025-H1,False,60.8,E01037
